20211023024248,1634982168,10.2.1.3,0.398
20211023024249,1634982169,10.2.1.3,0.062
20211023024250,1634982170,10.2.1.3,0.091
20211023024251,1634982171,10.2.1.3,0.105
20211023024252,1634982172,10.2.1.3,0.090
20211023024253,1634982173,10.2.1.3,0.061
20211023024254,1634982174,10.2.1.3,0.078
20211023024255,1634982175,10.2.1.3,0.072
20211023024256,1634982176,10.2.1.3,0.065
20211023024257,1634982177,10.2.1.3,0.066
20211023024258,1634982178,10.2.1.3,0.061
20211023024259,1634982179,10.2.1.3,0.066
20211023024300,1634982180,10.2.1.3,0.069
20211023024301,1634982181,10.2.1.3,0.066
20211023024302,1634982182,10.2.1.3,0.075
20211023024303,1634982183,10.2.1.3,0.065
20211023024304,1634982184,10.2.1.3,0.062
20211023024305,1634982185,10.2.1.3,0.086
20211023024306,1634982186,10.2.1.3,0.063
20211023024307,1634982187,10.2.1.3,0.063
20211023024308,1634982188,10.2.1.3,0.062
20211023024309,1634982189,10.2.1.3,0.068
20211023024310,1634982190,10.2.1.3,0.064
20211023024311,1634982191,10.2.1.3,0.085
20211023024312,1634982192,10.2.1.3,0.067
20211023024313,1634982193,10.2.1.3,0.059
20211023024314,1634982194,10.2.1.3,0.063
20211023024315,1634982195,10.2.1.3,0.109
20211023024316,1634982196,10.2.1.3,0.061
20211023024317,1634982197,10.2.1.3,0.101
20211023024318,1634982198,10.2.1.3,0.063
20211023024319,1634982199,10.2.1.3,0.083
20211023024320,1634982200,10.2.1.3,0.062
20211023024321,1634982201,10.2.1.3,0.057
20211023024322,1634982202,10.2.1.3,0.071
20211023024323,1634982203,10.2.1.3,0.063
20211023024324,1634982204,10.2.1.3,0.063
20211023024325,1634982205,10.2.1.3,0.136
20211023024326,1634982206,10.2.1.3,0.132
20211023024327,1634982207,10.2.1.3,0.083
20211023024328,1634982208,10.2.1.3,0.108
20211023024329,1634982209,10.2.1.3,0.101
20211023024330,1634982210,10.2.1.3,0.154
20211023024331,1634982211,10.2.1.3,0.086
20211023024332,1634982212,10.2.1.3,0.152
20211023024333,1634982213,10.2.1.3,0.057
20211023024334,1634982214,10.2.1.3,0.155
20211023024335,1634982215,10.2.1.3,0.060
