20211101092633,1635783993,10.0.0.3,0.036
20211101092634,1635783994,10.0.0.3,0.100
20211101092635,1635783995,10.0.0.3,0.099
20211101092636,1635783996,10.0.0.3,0.096
20211101092637,1635783997,10.0.0.3,0.106
20211101092638,1635783998,10.0.0.3,0.099
20211101092639,1635783999,10.0.0.3,0.091
20211101092640,1635784000,10.0.0.3,0.099
20211101092641,1635784001,10.0.0.3,0.102
20211101092642,1635784002,10.0.0.3,0.099
20211101092643,1635784003,10.0.0.3,0.135
20211101092644,1635784004,10.0.0.3,0.101
20211101092645,1635784005,10.0.0.3,0.099
20211101092646,1635784006,10.0.0.3,0.085
20211101092647,1635784007,10.0.0.3,0.171
20211101092648,1635784008,10.0.0.3,0.099
20211101092649,1635784009,10.0.0.3,0.099
20211101092650,1635784010,10.0.0.3,0.102
20211101092651,1635784011,10.0.0.3,0.099
20211101092652,1635784012,10.0.0.3,0.077
20211101092653,1635784013,10.0.0.3,0.099
20211101092654,1635784014,10.0.0.3,0.099
20211101092655,1635784015,10.0.0.3,0.102
20211101092656,1635784016,10.0.0.3,0.101
20211101092657,1635784017,10.0.0.3,0.135
20211101092658,1635784018,10.0.0.3,0.104
20211101092659,1635784019,10.0.0.3,0.104
20211101092700,1635784020,10.0.0.3,0.105
20211101092701,1635784021,10.0.0.3,0.098
20211101092702,1635784022,10.0.0.3,0.100
20211101092703,1635784023,10.0.0.3,0.131
20211101092704,1635784024,10.0.0.3,0.099
20211101092705,1635784025,10.0.0.3,0.103
20211101092706,1635784026,10.0.0.3,0.099
20211101092707,1635784027,10.0.0.3,0.105
20211101092708,1635784028,10.0.0.3,0.104
20211101092709,1635784029,10.0.0.3,0.115
20211101092710,1635784030,10.0.0.3,0.100
20211101092711,1635784031,10.0.0.3,0.107
20211101092712,1635784032,10.0.0.3,0.102
20211101092713,1635784033,10.0.0.3,0.104
20211101092714,1635784034,10.0.0.3,0.101
20211101092715,1635784035,10.0.0.3,0.132
20211101092716,1635784036,10.0.0.3,0.101
20211101092717,1635784037,10.0.0.3,0.109
20211101092718,1635784038,10.0.0.3,0.099
20211101092719,1635784039,10.0.0.3,0.101
20211101092720,1635784040,10.0.0.3,0.105
20211101092721,1635784041,10.0.0.3,0.103
20211101092722,1635784042,10.0.0.3,0.100
20211101092723,1635784043,10.0.0.3,0.101
20211101092724,1635784044,10.0.0.3,0.100
20211101092725,1635784045,10.0.0.3,0.104
20211101092726,1635784046,10.0.0.3,0.105
20211101092727,1635784047,10.0.0.3,0.093
20211101092728,1635784048,10.0.0.3,0.132
20211101092729,1635784049,10.0.0.3,0.103
20211101092730,1635784050,10.0.0.3,0.103
20211101092731,1635784051,10.0.0.3,0.099
20211101092732,1635784052,10.0.0.3,0.103
20211101092733,1635784053,10.0.0.3,0.101
20211101092734,1635784054,10.0.0.3,0.100
20211101092735,1635784055,10.0.0.3,0.099
20211101092736,1635784056,10.0.0.3,0.118
20211101092737,1635784057,10.0.0.3,0.102
20211101092738,1635784058,10.0.0.3,0.103
20211101092739,1635784059,10.0.0.3,0.107
20211101092740,1635784060,10.0.0.3,0.106
20211101092741,1635784061,10.0.0.3,0.098
20211101092742,1635784062,10.0.0.3,0.099
20211101092743,1635784063,10.0.0.3,0.101
20211101092744,1635784064,10.0.0.3,0.101
20211101092745,1635784065,10.0.0.3,0.100
20211101092746,1635784066,10.0.0.3,0.112
20211101092747,1635784067,10.0.0.3,0.104
20211101092748,1635784068,10.0.0.3,0.108
20211101092749,1635784069,10.0.0.3,0.101
20211101092750,1635784070,10.0.0.3,0.108
20211101092751,1635784071,10.0.0.3,0.107
20211101092752,1635784072,10.0.0.3,0.104
20211101092753,1635784073,10.0.0.3,0.099
20211101092754,1635784074,10.0.0.3,0.103
20211101092755,1635784075,10.0.0.3,0.103
20211101092756,1635784076,10.0.0.3,0.108
20211101092757,1635784077,10.0.0.3,0.092
20211101092758,1635784078,10.0.0.3,0.061
20211101092759,1635784079,10.0.0.3,0.102
20211101092800,1635784080,10.0.0.3,0.101
20211101092801,1635784081,10.0.0.3,0.161
20211101092802,1635784082,10.0.0.3,0.103
20211101092803,1635784083,10.0.0.3,0.100
20211101092804,1635784084,10.0.0.3,0.100
20211101092805,1635784085,10.0.0.3,0.107
20211101092806,1635784086,10.0.0.3,0.102
20211101092807,1635784087,10.0.0.3,0.100
20211101092808,1635784088,10.0.0.3,0.102
20211101092809,1635784089,10.0.0.3,0.100
20211101092810,1635784090,10.0.0.3,0.105
20211101092811,1635784091,10.0.0.3,0.102
20211101092812,1635784092,10.0.0.3,0.113
