20211031002722,1635665242,10.2.1.3,1.55
20211031002723,1635665243,10.2.1.3,0.133
20211031002724,1635665244,10.2.1.3,0.125
20211031002725,1635665245,10.2.1.3,0.148
20211031002726,1635665246,10.2.1.3,0.131
20211031002727,1635665247,10.2.1.3,0.146
20211031002728,1635665248,10.2.1.3,0.167
20211031002729,1635665249,10.2.1.3,0.169
20211031002730,1635665250,10.2.1.3,0.201
20211031002731,1635665251,10.2.1.3,0.153
20211031002732,1635665252,10.2.1.3,0.148
20211031002733,1635665253,10.2.1.3,0.135
20211031002734,1635665254,10.2.1.3,0.145
20211031002735,1635665255,10.2.1.3,0.146
20211031002736,1635665256,10.2.1.3,0.128
20211031002737,1635665257,10.2.1.3,0.130
20211031002738,1635665258,10.2.1.3,0.129
20211031002739,1635665259,10.2.1.3,0.149
20211031002740,1635665260,10.2.1.3,0.150
20211031002741,1635665261,10.2.1.3,0.149
20211031002742,1635665262,10.2.1.3,0.181
20211031002743,1635665263,10.2.1.3,0.145
20211031002744,1635665264,10.2.1.3,0.155
20211031002745,1635665265,10.2.1.3,0.145
20211031002746,1635665266,10.2.1.3,0.145
20211031002747,1635665267,10.2.1.3,0.131
20211031002748,1635665268,10.2.1.3,0.148
20211031002749,1635665269,10.2.1.3,0.147
20211031002750,1635665270,10.2.1.3,0.145
20211031002751,1635665271,10.2.1.3,0.149
20211031002752,1635665272,10.2.1.3,0.178
20211031002753,1635665273,10.2.1.3,0.146
20211031002754,1635665274,10.2.1.3,0.150
20211031002755,1635665275,10.2.1.3,0.144
20211031002756,1635665276,10.2.1.3,0.181
20211031002757,1635665277,10.2.1.3,0.146
20211031002758,1635665278,10.2.1.3,0.151
20211031002759,1635665279,10.2.1.3,0.186
20211031002800,1635665280,10.2.1.3,0.145
20211031002801,1635665281,10.2.1.3,0.158
20211031002802,1635665282,10.2.1.3,0.147
20211031002803,1635665283,10.2.1.3,0.150
20211031002804,1635665284,10.2.1.3,0.234
20211031002805,1635665285,10.2.1.3,0.087
20211031002806,1635665286,10.2.1.3,0.131
20211031002807,1635665287,10.2.1.3,0.132
20211031002808,1635665288,10.2.1.3,0.164
20211031002809,1635665289,10.2.1.3,0.176
20211031002810,1635665290,10.2.1.3,0.134
20211031002811,1635665291,10.2.1.3,0.181
20211031002812,1635665292,10.2.1.3,0.201
20211031002813,1635665293,10.2.1.3,0.149
